question,url_m,link,url_b
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_04_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_05_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_06_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_07_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_08_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_09_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_01.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_02.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_03.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_04.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_05.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_06.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_07.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_08.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_09.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_10.png,http://35.202.141.29/data/CUR_2015_CSA_142/CUR_2015_CSA_142_10_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_01.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_01.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_02.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_02.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_03.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_03.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_04.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_04.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_05.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_05.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_06.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_06.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_07.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_07.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_08.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_08.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_09.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_09.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_10.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_10.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_01_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_01.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_01.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_02.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_02.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_03.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_03.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_04.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_04.png,http://35.202.141.29/data/CUR_2015_CSA_147/CUR_2015_CSA_147_02_04.png
